ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
162,591.74754657961,2.9716332678212,3.8232774645367,2378.9043686738,4.6115577938101,4.1512103081518
163,591.74757337788,-2.5117324562902,2.3359172783274,2377.8912473384,-4.0003517843573,3.0459949126153
164,591.74745924854,1.3026506675338,-3.5662514436994,2384.1791720977,-3.8773016392694,8.1863411723396
165,591.74761797869,-3.5860414638396,-4.3891907901712,2382.0019363778,-1.3368118746108,-1.3670518570027
166,591.74754276858,-5.2282035199299,0.60681825868967,2379.3439845526,-6.3123311488608,0.59781799412299
167,591.74760149358,-4.392915998237,3.8251138086202,2381.3701525534,-2.5378475033681,2.1907872101357
168,591.74754628609,4.6638416451375,-3.1990012883687,2380.0257055727,4.7042800661582,-4.1183355004336
169,591.74756726249,2.6620160595808,2.8866552222235,2378.1310219138,4.1896901814423,3.4576075233162
170,591.7476006525,5.7687285803046,0.146455091857,2381.4184747893,3.5292839427072,-0.19607425247752
171,591.74757388902,-1.7883873391561,3.415403638682,2378.0743492253,-2.5257268451572,4.4325780129767
172,591.74754737197,3.5100522208256,2.653240332133,2378.4823045496,5.2994908265817,3.1528902966195
173,591.74757725637,-2.0863250839273,5.391924085242,2380.5948395979,-1.383612275012,4.6346660417437
174,591.74755385049,-2.9385899916717,-2.5078242437751,2378.0636352408,-4.2879426126887,-4.0470067705764
175,591.74757469784,2.5633687019041,-1.9957715929016,2377.8023435108,3.7430750009189,-3.3757373458336
176,591.74756225762,3.600165131788,0.5450168926728,2377.9495926126,5.4950746363126,0.49889953209884
177,591.74753060257,-0.34089533857009,-5.1918513571725,2379.1925208396,-0.78645532329443,-6.8503634554701
178,591.74758471413,-2.3805104428804,1.5281805864662,2377.6038105489,-4.0178686737338,1.8516881936646
179,591.74756359754,0.62105254192078,5.2720748984113,2379.4405063972,1.4413333295431,5.3458625256699
180,591.74754668684,-0.20881622222981,-4.0947148252259,2378.2114669202,-0.46480914192059,-6.2419017930157
181,591.74759965025,-2.7531802749811,5.1292412264544,2381.171795166,-1.4121561180686,3.2589099965206
182,591.74755064725,2.8794659666583,-2.9633587612782,2378.2452239566,3.9692146778482,-4.6355692754303
183,591.7476008673,3.0819214844391,3.9618480930569,2383.1262293231,-0.35504944117449,-3.3531257347199
184,591.7475348141,4.5446401279114,2.9610683636177,2379.5772927486,5.9496184968117,3.0907598958868
185,591.74754821497,-3.9554926052614,-1.8310214317798,2378.4403670439,-5.4718336763153,-2.8541530101368
186,591.74760320074,1.0565470372875,-1.6963290385996,2377.3217252479,1.4592719261219,-2.9929552859489
187,591.74754964672,-5.405708257025,-0.72394510607661,2379.6791404998,-6.1027562839715,-0.71045951149971
188,591.74758043102,2.7802820701169,1.4773073741755,2377.7658042842,4.3515767754737,1.7824603985408
189,591.74754408001,-4.5632719964206,-1.3916665621568,2378.8257261801,-6.0270437107368,-2.04292158384
190,591.74761799456,-0.84224213064489,5.6475861181137,2381.8175256758,0.44728817208576,1.8310565635921
191,591.74753535078,4.9713158774801,0.69304956077116,2379.0337856204,6.6483267769364,0.70236933370683
192,591.74755911589,-2.4776876119739,-2.6708922540006,2378.0102367847,-3.7248737564106,-4.3514085063141
193,591.74759877558,-0.93068512278607,-1.7207285119643,2377.3122984786,-1.7114055320155,-3.1430078102183
194,591.74759591195,1.8139831485653,-1.5598942810221,2377.4407017013,2.6612083578505,-2.7625658312329
195,591.74758726748,-2.1758621639336,1.9292518382653,2377.6323070822,-3.6544375965778,2.4392074090289
196,591.74755204684,-2.408810430011,4.5367061463162,2379.1638322235,-2.6956310447173,5.3711786139728
197,591.74754283707,-4.7444356938898,0.77994174757199,2378.8554778711,-6.3435714489788,0.73402606313826
198,591.74755753426,2.3788028825793,4.7931098731477,2379.5067638197,3.7704098487461,4.4605745173511
199,591.74756992759,-2.2021080491588,3.1340408123176,2378.0473320919,-3.2530855702121,4.1039183339022
200,591.74759244164,-2.275938727094,0.63880537356862,2377.4278045562,-3.9800981902597,0.46888053892873
201,591.74756447517,3.4085940866917,1.5369368174333,2378.0019938587,5.2274294123814,1.8661799479119
202,591.74759514808,2.4121066790757,0.25992395611629,2377.4605569003,3.7739040457884,0.047671355334014
203,591.74756446538,3.4214323422977,1.3572621159751,2377.970913378,5.2457728750584,1.6339175317019
204,591.74753901123,3.8116178966447,-2.7842581645878,2378.7479360248,4.9818381609968,-4.2695441620758
205,591.74762287642,0.87756005040797,0.68752167213039,2377.1884684453,1.1989770242767,0.60747096374997
206,591.74757623856,-2.9349564932385,-0.61082577680577,2377.6748083,-4.7164347310282,-1.4309201086828
207,591.74756314275,5.7429054294786,-0.10744016663934,2380.4975539259,5.5660346430897,-0.3875979719763
208,591.74758896166,-1.6814653281048,2.6211801178471,2377.7372956039,-2.664389681059,3.3963441340174
209,591.74755305666,-2.4729017209615,-3.0854210419772,2378.1220931096,-3.6265832070494,-4.8299369518114
210,591.7475844143,0.091562406325224,-2.6526572471999,2377.5225654002,-0.046115308247703,-4.4470399910191
211,591.74756788359,4.1867142255718,4.0729782177711,2380.8340293608,4.6452771394479,2.6303095520023
212,591.74753710271,5.3286607707418,0.217634071098,2379.4739342302,6.616795798267,0.068200502773387
213,591.74757123439,-5.0121815628879,-2.7905531576923,2380.4533163967,-4.5060875474895,-2.5664721951126
214,591.7475343594,1.4808098603195,-4.5936284897944,2378.8321200056,1.807868065655,-6.4422052425056
215,591.7475574611,-5.1215867788402,-2.2249196701038,2379.9703085277,-5.3128561267477,-2.3433022503862
216,591.7476031089,1.7784233167883,-0.95559669491587,2377.3376836056,2.64595075497,-1.8325073969831
217,591.74755577434,-2.1486087279752,-3.0495846022455,2377.9723114155,-3.2498203945647,-4.8726883282502
218,591.7475659608,2.6700236969701,2.8477854511403,2378.1161479035,4.2027040386293,3.4169153989628
219,591.74756124904,2.6298045649448,-2.61973911209,2377.9644166752,3.7252330429214,-4.2285619994554
220,591.74758118928,5.7329551590082,-0.93630664834315,2381.0059945943,4.5216301363292,-1.2573206207588
221,591.74755436001,2.5332097682285,-5.1575592188839,2380.270715377,2.2227052657145,-5.4962297847124
222,591.74749727851,1.714680718695,-3.6447433340778,2384.0331458289,-4.1066326265497,6.8188367218525
223,591.74756027245,4.5443585251323,-3.583918556967,2380.4490125275,4.0126092745238,-4.0939869674501
224,591.74758172058,1.3836673985109,-2.5352025478857,2377.6199683043,1.9377050100426,-4.2110930198724
225,591.74756248089,1.6435039161724,-5.5612297074425,2380.4708704413,1.1626474173453,-5.5283098022311
226,591.7476006925,1.9084156920963,1.544789664227,2377.4744452583,2.9968865029248,1.8535102868275
227,591.74754499231,-4.585179572174,-0.94393612552333,2378.7376869713,-6.1613062135321,-1.4708015283859
228,591.74754453334,-4.989335847312,2.2571303867006,2379.6575583802,-5.7504579191252,2.6351353771712
229,591.74755853026,-1.7928848655874,-5.5547788273311,2380.6768884692,-2.2923246150696,-5.216129525752
230,591.74756967815,1.6089395487353,3.8362518353912,2378.3015932354,2.7325816878995,4.5092980958299
231,591.74755023364,2.7635265590542,-4.9864273602759,2380.1401838623,2.5588527124248,-5.5385974836389
232,591.74760015264,0.068179072114108,-5.8206442713921,2381.4859376541,-0.68692996383613,-3.5250263967163
233,591.74761294126,0.98241130852374,-1.0671062192726,2377.2473228399,1.3448390502101,-2.0265001800066
234,591.74762354882,-3.7973158691374,4.1022136237883,2382.1991588185,-0.51198374481966,0.59531139936512
235,591.74760857739,1.7883812470125,0.95900332650961,2377.3505029864,2.7657602255181,1.0407937173917
236,591.74754464379,4.0858715439048,-1.6127145494168,2378.4650716126,5.6971408694627,-2.7336038616572
237,591.74759030379,2.5115908674401,1.2069670011558,2377.6063500189,3.9388302115818,1.4143641216596
238,591.74758339717,-0.50590874374672,-2.6762949615211,2377.5469466045,-0.95592048640595,-4.5053457320358
239,591.74760993712,-0.24530397787298,2.1645231639824,2377.3833066535,-0.48339158067713,2.6922456770446
240,591.7475357595,-1.8961772483477,-4.2364324456179,2378.666146396,-2.7612526034258,-6.0880859232671
241,591.74755789929,5.6851711031491,-0.52247497301444,2380.363163054,5.6806961963744,-0.90841320491215
242,591.74758839592,2.6833496909395,-0.29009448749604,2377.5632706009,4.1460359000965,-0.78083842552087
243,591.74757812876,-2.2586774215562,2.4480894961558,2377.8387388467,-3.6058449107875,3.1953654669412
244,591.74753793055,0.11421150705444,-4.483766962758,2378.5110290156,-0.022079052065467,-6.5881920585963
245,591.74756399829,0.99977943798052,4.4370362401759,2378.6277330883,1.8742266575307,5.101059517073
246,591.74758854121,1.6366767112349,-2.0991382420808,2377.5305128946,2.3408930095976,-3.5708042688696
247,591.74753648261,5.1887050170774,0.1308936671594,2379.2567393203,6.6817242188762,-0.043258657175217
248,591.74761980294,-0.73254440902934,-0.045134904710959,2377.1711384886,-1.5744303880422,-0.55513368501476
249,591.74762081436,0.54451420200794,1.3098014342809,2377.2479165205,0.68592918489398,1.4963376019348
250,591.74762348241,-1.1988291500619,-5.4025555640485,2382.3404490227,-0.96992078470031,-0.766434488216
