ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
103,1014.9999999906,0.54783095689532,-0.78610312690958,2379.3613818693,-15.328024083122,38.060945766459
104,1014.9999999882,-0.35761720231733,-0.1429565156815,2380.8098180464,45.469207027325,2.2377183958822
105,1014.9999999928,-0.4309693343777,0.18717161395328,2377.4619017564,17.486374509149,-9.3909970668187
106,1014.9999999938,0.066670679822403,-0.69855040342288,2379.7226685222,12.358387442735,42.745099201978
107,1014.9999999872,0.63716190255908,-0.19967611894033,2377.7806842442,-23.937209779934,8.8692488639263
108,1014.9999999911,0.5659377557117,-0.3820359364247,2377.6482706744,-18.260344682783,13.853603415762
109,1014.9999999955,0.37480276994485,0.27853925062876,2377.4479571321,-15.448599770303,-11.751994908402
110,1014.9999999846,-0.42067342424893,0.29391653852805,2380.616935311,29.72412697948,-32.78313780578
111,1014.9999999841,0.72613209553069,0.14133149716121,2378.4041547752,-34.709463561948,-2.8074812245938
112,1014.9999999938,-0.53442263070223,0.57958745199271,2378.5957988162,17.674724648613,-31.062248508068
113,1014.9999999819,0.62549758248848,-0.16787603796098,2377.7297194189,-23.673444832221,7.4573834126094
114,1014.9999999898,0.72669303265331,-0.056311624799147,2378.1456159288,-31.581683532362,5.8931827357349
115,1014.9999999847,-0.72046318438069,-0.25918862723475,2383.4542490945,-36.142411860267,-7.9100841343055
116,1014.9999999879,0.68219889703334,0.13055155833618,2378.07714295,-31.09753317135,-3.1009619454517
117,1014.9999999819,0.68261499908778,0.29618801774113,2378.9790785707,-37.974818129333,-11.833657655952
118,1014.9999999812,0.23341823754882,-0.46364812849191,2377.3207457274,-1.7213776988513,15.651152735955
119,1014.9999999928,0.43203258095009,0.10947804226802,2377.3801408305,-16.88714429654,-4.9139949487242
120,1014.9999999918,-0.014109211674755,-0.75982739601003,2378.5885431281,13.792806505746,35.146002688685
121,1014.999999987,0.33213643551792,-0.56681671648771,2377.5174830537,-4.9218556535843,19.929341827212
122,1014.9999999913,0.74148129598336,-0.21112145813803,2378.3368267623,-31.460353298921,13.349006435111
123,1014.9999999948,0.42159594781239,-0.48056971136705,2377.464109918,-10.109374122789,16.203452524677
124,1014.9999999971,0.015014281338232,-0.71334186129213,2378.0444618893,10.755167605007,30.218904102087
125,1014.9999999902,0.22333563805077,-0.77173617757845,2378.2005467131,2.0914942840834,33.175815184459
126,1014.9999999864,0.7310664589074,-0.03896860660966,2383.2095639272,38.352325614163,-1.3874833316799
127,1014.9999999925,0.55675599441104,0.15526950645848,2377.690995216,-23.500007652883,-5.7630557247432
128,1014.9999999971,0.022475388107689,0.668201479307,2379.8410751891,-12.992481224707,-41.952951968928
129,1014.9999999811,-0.57700778530016,-0.26917016381335,2379.7926629345,43.364335252116,7.8996678037717
130,1014.9999999846,0.67309803534103,-0.52823662290598,2378.303668616,-23.961688032099,22.740094496039
131,1014.9999999994,-0.14406393698409,-0.4706176255192,2377.5566976896,14.72118535479,18.34445144292
132,1014.9999999839,-0.59295892307741,-0.33379420869496,2379.4427179352,41.299252027392,11.901932001814
133,1014.9999999855,0.57259789640197,0.10098112755382,2380.4102920393,-45.395232720696,1.2362283682344
134,1014.999999993,-0.0096581984001477,0.69040356196892,2378.0664121755,-5.6102880448549,-30.731396739405
135,1014.9999999841,0.6867341097785,-0.54022261098357,2378.5895924752,-25.880037432645,24.670160691726
136,1014.9999999955,0.2758438267762,0.24907222188431,2380.9763391929,-36.296314487238,-26.607494432832
137,1014.9999999944,-0.19818975237965,0.7056160957045,2378.1231793064,1.6873100041292,-31.658007039966
138,1014.9999999985,0.7336723572282,-0.28706906399385,2378.3391421479,-30.11694294078,15.900377877604
139,1014.9999999911,0.66962977878883,-0.33893485104084,2379.5059680542,-34.827413436293,24.434630008163
140,1014.9999999929,0.42994433699853,-0.81470692651539,2379.0197396698,-7.3856855403369,39.253133414461
141,1014.9999999914,-0.67105876898706,0.21817811753148,2378.2636033348,29.681034315927,-13.957408227275
142,1014.9999999927,0.077203682135648,0.19416500937155,2377.2353818114,-2.4993842792367,-9.3429242618155
143,1014.9999999982,-0.36285228533366,-0.47556950719613,2379.8901660638,35.571117256595,27.7099155651
