ion#, endposx (mm), endposy (mm), endposz (mm), endvelx (mm/usec), endvely (mm/usec), endvelz (mm/usec)
149,1004.9969044943,0.61054037873022,0.05807799180392,2385.3507248416,-20.189515813434,-1.9242348702942
150,1004.9988778515,-0.43569869356827,0.035965723978868,2385.2164854039,14.183080206828,-1.158677504708
152,1004.9826627452,0.005443163443222,-0.62820638911844,2385.3602969802,-0.19805297211178,20.828287371144
153,1004.9585845283,0.76839591100949,0.098809343184035,2385.5404806331,-26.02131077818,-3.3326810516323
154,1004.9795404542,-0.56229156541578,-0.88594945926884,2386.9413852358,23.614778122903,37.190933108883
155,1004.9773194627,0.65327970309702,0.58895500597944,2385.7361926861,-22.69053138655,-20.440466240869
156,1004.9777963817,0.46461651165568,-0.88619388408392,2386.1150571314,-17.00900119293,32.45371034178
157,1004.9315526191,0.18216427129031,0.2104191835583,2385.1407472834,-5.8744615226861,-6.7702321308552
158,1004.9340754264,-0.47660529383842,-0.100782017457,2385.2405114009,15.548512519416,3.3072193695465
159,1004.9325896637,-0.041802470804215,0.1643254717678,2389.8479548692,11.034233175242,-43.361895033755
160,1004.9019776024,0.1015450761766,-0.71397885856656,2385.4687492708,-3.4271683324298,23.939038594178
161,1004.9969379286,0.95719960429263,0.44722056193213,2386.7031944548,-38.518209455491,-17.992256982767
162,1004.9412433365,0.73651778125565,-0.30307915623572,2385.5772304182,-25.032941185796,10.315160030282
163,1004.913620825,0.88970868168881,-0.56669926424337,2386.5410194137,-34.753327969856,22.125156275326
164,1004.9319082994,0.34685119549312,0.34466121455493,2385.242822589,-11.29453585216,-11.272824147423
165,1004.9559591617,0.65177971581698,0.087834558457663,2385.3989227683,-21.674498223274,-2.9351953516397
166,1004.9315152871,-0.23416125450291,0.081547198245324,2385.1204810069,7.5618537202509,-2.5800681074409
167,1004.9628353719,0.88862305614981,-0.13230193754098,2385.7803287311,-31.068590732476,4.6366562723349
168,1004.9812391778,-0.28586819623512,-0.95514623490264,2386.0955094452,10.45019135663,34.87275710363
169,1004.9684354194,0.88697993202398,-0.53588349738946,2387.1270359351,-38.573941626126,23.319682296579
170,1004.9374754394,0.93680096809103,0.4507040388431,2386.3563941219,-35.543785698265,-17.119825630524
171,1004.9337707387,0.037472204304002,0.30965378862451,2385.1493298344,-1.2103954638055,-9.9907354102142
172,1004.9286094222,0.012075685975136,1.0451346997963,2386.4224863831,-0.47428963520887,-40.090655450651
173,1004.993768129,-0.88667868694498,-0.57550462651653,2386.732142144,35.865057399745,23.269922290861
174,1004.9139647487,-0.70161448728239,-0.08509826459378,2385.4514933944,23.458690199347,2.8409518791816
175,1004.9913880349,-0.68486213201339,-0.26087333772481,2385.4833405034,23.05944086623,8.7643300850315
176,1004.9998106949,-0.21027420019132,-0.82311236749258,2385.6752179176,7.236212714601,28.363344589957
177,1004.9720414677,-1.0044445790196,-0.065039852930036,2386.1510064003,36.963268965931,2.3979852919717
178,1004.9856006467,0.83107124199218,0.54247594357314,2386.0735086651,-30.236889473888,-19.747168804382
179,1004.96662537,0.79387163215209,0.41028569252921,2385.7693196145,-27.712111977841,-14.31476315746
180,1004.9625983212,0.97706169446473,0.25971077029755,2387.321616869,-44.392378873715,-11.786911254708
181,1004.9414911013,0.2643923966153,1.0023674327852,2386.3252415802,-9.9988874194817,-37.855283957151
182,1004.9273974686,0.009078517146945,-0.002373220131962,2390.1436233519,-42.005492857222,11.023112128474
183,1004.9661092294,0.90299914956346,0.49417911047908,2387.1776262459,-39.778710707694,-21.785369729378
184,1004.9039983234,-0.31827325406667,-0.78294888350255,2385.6664039322,10.935638056379,26.911914849131
185,1004.9041543601,0.24270618802767,0.80934428765359,2385.6659702744,-8.3391330201507,-27.817360843292
186,1004.9597585886,-0.88603387063471,-0.43040972988845,2387.4911679056,41.847248224792,20.325059357826
187,1004.9838170006,0.084255174707005,0.636897410543,2388.7626581041,-6.2431995281005,-47.1296376543
