X,Y,Z,Bx,By,Bz
0.0570944,0.00714018,0.00547885,-0.126289,0.00170371,0.000778593
0.0541705,0.00698568,0.00442337,-0.125305,0.00135815,0.000649489
0.0495714,0.00737379,0.00398082,-0.12356,0.00141553,0.000855731
0.0512072,0.00675207,0.00592141,-0.124281,0.00151121,0.00116292
0.0564503,0.00675207,0.00592141,-0.126094,0.00148692,0.000712413
0.0548145,0.00737379,0.00398082,-0.125543,0.00171875,0.000743531
0.0518513,0.00714018,0.00547885,-0.124468,0.00165062,0.00120257
0.0618136,0.00714018,0.00547885,-0.127774,0.000941152,0.000718965
0.0550704,0.00507159,0.00501858,-0.125656,0.000711401,0.000523889
0.0611019,0.00636396,0.00636396,-0.127382,0.000825421,0.000783664
0.0570944,0.00714018,0.00547885,-0.126289,0.00170371,0.000778593
0.058442,0.00610589,0.00524871,-0.126685,0.00109296,0.000476759
0.0580862,0.00571778,0.00569127,-0.126511,0.00115923,0.000452288
0.0614578,0.00675207,0.00592141,-0.127546,0.000742867,0.000726665
0.059454,0.00714018,0.00547885,-0.127062,0.00130926,0.000577961
0.0560824,0.00610589,0.00524871,-0.125893,0.00115218,0.000591785
0.0590982,0.00675207,0.00592141,-0.126874,0.00127684,0.000734742
0.0618136,0.00714018,0.00547885,-0.127774,0.000941152,0.000718965
0.0652967,0.00779423,0.0045,-0.128121,0.00035607,0.000340438
0.0611019,0.00636396,0.00636396,-0.127382,0.000825421,0.000783664
0.0550704,0.00507159,0.00501858,-0.125656,0.000711401,0.000523889
0.0635552,0.0074672,0.00498943,-0.128304,0.000829371,0.000857194
0.0631993,0.0070791,0.00543198,-0.128042,0.000446127,0.000836996
0.0614578,0.00675207,0.00592141,-0.127546,0.000742867,0.000726665
0.058442,0.00610589,0.00524871,-0.126685,0.00109296,0.000476759
0.0601836,0.00643291,0.00475929,-0.127226,0.000894666,0.000693595
0.0580862,0.00571778,0.00569127,-0.126511,0.00115923,0.000452288
0.123476,-0.00831492,-0.00344415,-0.114448,0.00326397,0.000519398
0.124257,-0.00779423,-0.0045,-0.11394,0.00318531,0.00120927
0.127167,-0.00603798,-0.00290907,-0.110398,0.00283958,0.00117809
0.13368,-0.00760739,-0.00258882,-0.103655,0.00380141,0.00222159
0.123866,-0.00805457,-0.00397208,-0.114182,0.00328611,0.00090201
0.125712,-0.0069161,-0.00370453,-0.112159,0.00300752,0.00129595
0.125322,-0.00717645,-0.00317661,-0.112446,0.00311059,0.000931615
0.128578,-0.00796115,-0.00301648,-0.109112,0.00372874,0.00178806
0.128969,-0.00770081,-0.00354441,-0.108805,0.0038712,0.00196245
0.130424,-0.00682268,-0.00274894,-0.107037,0.00329745,0.00172476
0.123403,-0.00869333,-0.00232937,-0.114353,0.00352496,-1.70005E-05
0.138691,-0.00831492,-0.00344415,-0.0984606,0.00530185,0.00317297
