X,Y,Z,Bx,By,Bz
0.145089,0.00380357,-0.00385659,0.107399,0.00300694,-0.00288754
0.12778,-0.00714018,-0.00547885,0.132761,-0.00519882,-0.00358794
0.126475,-0.007119,-0.00257108,0.134287,-0.00510584,-0.00170429
0.127748,-0.00636396,-0.00636396,0.133103,-0.00431691,-0.00443473
0.125286,-0.00488229,-0.00548786,0.136277,-0.00332842,-0.00313094
0.127127,-0.00712959,-0.00402496,0.133503,-0.00516638,-0.00269345
0.127112,-0.00674148,-0.00446752,0.133593,-0.00499736,-0.00299215
0.127764,-0.00675207,-0.00592141,0.132921,-0.00475467,-0.00386429
0.126533,-0.00601124,-0.00548336,0.134703,-0.00421101,-0.00336486
0.12588,-0.00600064,-0.00402947,0.135263,-0.00426609,-0.00243585
0.126517,-0.00562313,-0.00592591,0.134796,-0.0039296,-0.00366794
0.161442,0.00547885,0.00714018,0.0829729,0.00392386,0.00526938
0.161571,0.00507143,0.0024827,0.0827194,0.00363349,0.00180005
0.164456,0.0045,0.00779423,0.078666,0.00334598,0.00577507
0.154313,0.0045,0.00779423,0.09338,0.00321016,0.0058161
0.161507,0.00527514,0.00481144,0.0828622,0.00379168,0.00350141
0.163014,0.00478571,0.00513846,0.0807136,0.00351072,0.00375643
0.162949,0.00498943,0.0074672,0.0808061,0.00359958,0.00553003
0.157878,0.00498943,0.0074672,0.088152,0.00358885,0.00548953
0.157942,0.00478571,0.00513846,0.0880556,0.00342243,0.00374123
0.159385,0.0045,0.00779423,0.0859703,0.00325444,0.00575555
0.169675,-0.00547885,-0.00714018,0.0707691,-0.00378867,-0.00515831
0.171714,-0.008923,0.00117474,0.0687501,-0.00615866,0.000883088
0.180493,-0.00479742,-0.00565729,0.0576884,-0.00314561,-0.00341545
0.169179,-0.0045,-0.00779423,0.0716323,-0.00297885,-0.00550717
0.170694,-0.00720093,-0.00298272,0.0699251,-0.0044233,-0.001896
0.176103,-0.00686021,-0.00224128,0.0628345,-0.00389531,-0.000798408
0.175084,-0.00513814,-0.00639873,0.0638396,-0.00304369,-0.00369722
0.169427,-0.00498943,-0.0074672,0.0710462,-0.00363611,-0.00534113
0.170446,-0.0067115,-0.00330975,0.0701846,-0.00437703,-0.0022217
0.174836,-0.00464871,-0.00672576,0.0641837,-0.00257096,-0.00401221
0.0132414,0.00547885,-0.00714018,0.100764,-0.00554445,0.00513285
0.0145,0.00507143,-0.00512445,0.102108,-0.00425001,0.00381377
0.0204213,0.00547885,-0.00714018,0.111103,-0.00391332,0.00498321
0.0199548,0.00636396,-0.00636396,0.110446,-0.00458932,0.00449072
0.0138707,0.00527514,-0.00613231,0.101503,-0.00487005,0.00442264
0.0174606,0.00527514,-0.00613231,0.106642,-0.00392568,0.00427866
0.0168313,0.00547885,-0.00714018,0.105835,-0.00435788,0.00508972
0.0165981,0.00592141,-0.00675207,0.105537,-0.00467687,0.00481197
0.0172274,0.00571769,-0.0057442,0.106344,-0.00434472,0.00404624
0.020188,0.00592141,-0.00675207,0.110788,-0.0042831,0.0047543
0.231,-0.00869333,-0.00232937,0.0195762,-0.00156545,-0.000341232
0.231,-0.00831492,-0.00344415,0.0196986,-0.00153687,-0.000620309
0.214821,-0.00760714,-0.00258873,0.0292287,-0.00243507,-0.000418409
0.224964,-0.00760714,-0.00258873,0.0231334,-0.00246947,-0.000705316
0.231,-0.00850412,-0.00288676,0.0196227,-0.00153094,-0.00053228
0.222911,-0.00796103,-0.00301644,0.0243502,-0.00257551,-0.000576201
0.222911,-0.00815024,-0.00245905,0.0243201,-0.0026856,-0.000495413
0.227982,-0.00815024,-0.00245905,0.021274,-0.0022968,-0.000574092
0.227982,-0.00796103,-0.00301644,0.0212975,-0.00228837,-0.000699636
0.219893,-0.00760714,-0.00258873,0.0261763,-0.00264569,-0.000647089
0.171585,0.00547885,0.00714018,0.0684928,0.00428189,0.00522434
0.171714,0.00507143,0.00501841,0.0684329,0.00345082,0.0036294
0.174571,0.0045,0.00779423,0.0645299,0.00320853,0.00514216
0.164456,0.0045,0.00779423,0.078666,0.00334598,0.00577507
0.171649,0.00527514,0.0060793,0.0684897,0.00380197,0.00443753
0.173143,0.00478571,0.00640632,0.0664111,0.00329127,0.00440282
0.173078,0.00498943,0.0074672,0.0663565,0.00363778,0.00515199
0.16802,0.00498943,0.0074672,0.0736204,0.00390366,0.00558233
0.168085,0.00478571,0.00640632,0.0735807,0.00346027,0.0047368
0.169514,0.0045,0.00779423,0.0714735,0.00324811,0.00555732
0.171585,0.00547885,0.00714018,0.0684928,0.00428189,0.00522434
0.174571,0.0045,0.00779423,0.0645299,0.00320853,0.00514216
0.171714,0.00507143,0.00501841,0.0684329,0.00345082,0.0036294
0.17344,0.00691268,0.00383342,0.0661149,0.00445758,0.00284908
0.173078,0.00498943,0.0074672,0.0663565,0.00363778,0.00515199
0.173143,0.00478571,0.00640632,0.0664111,0.00329127,0.00440282
0.171649,0.00527514,0.0060793,0.0684897,0.00380197,0.00443753
0.172512,0.00619576,0.0054868,0.0673255,0.00417053,0.00408481
0.174006,0.00570634,0.00581383,0.0653512,0.00421359,0.00425217
0.172577,0.00599205,0.00442592,0.0672456,0.00395405,0.00325463
-0.0159286,-0.008923,0.00117474,0.059317,0.00554085,-0.00125951
-0.0159286,-0.00869333,0.00232937,0.059395,0.00526637,-0.00197714
-0.0108571,-0.008923,0.00117474,0.0658482,0.00600624,-0.000560184
-0.0123151,-0.00569535,-0.00413656,0.0639379,0.00337717,0.00266734
-0.0159286,-0.00880817,0.00175205,0.0594332,0.00559404,-0.00129605
-0.0133929,-0.00880817,0.00175205,0.0626084,0.00562706,-0.000998533
-0.0133929,-0.008923,0.00117474,0.0625392,0.00628384,-0.000751572
-0.0141218,-0.00730918,-0.00148091,0.061522,0.00420516,0.000542289
-0.0141218,-0.00719434,-0.000903596,0.0616279,0.00409182,0.000269967
-0.0115861,-0.00730918,-0.00148091,0.0649228,0.00465139,0.000851177
0.18413,0.009,0,0.0533795,0.00483404,-0.000578072
0.187903,0.008923,0.00117474,0.0492104,0.00416091,0.000306192
0.177067,0.008923,0.00117474,0.0615747,0.00552163,0.000736321
0.184088,0.00720413,0.00289252,0.0534802,0.00395838,0.00127859
0.186017,0.0089615,0.000587368,0.0510971,0.00411708,-6.53997E-05
0.182485,0.008923,0.00117474,0.0552782,0.00512863,0.00074709
0.180599,0.0089615,0.000587368,0.0575097,0.00515658,-6.99358E-06
0.184109,0.00810206,0.00144626,0.0534604,0.00421853,0.000151811
0.185995,0.00806357,0.00203363,0.0513314,0.00424528,0.000784616
0.180578,0.00806357,0.00203363,0.0574313,0.00462233,0.00112673
0.176694,0.00636396,0.00636396,0.0616594,0.00252994,0.00381003
0.181857,0.00507143,0.00501841,0.0557471,0.00261653,0.00294047
0.171585,0.00547885,0.00714018,0.0684928,0.00428189,0.00522434
0.17344,0.00691268,0.00383342,0.0661149,0.00445758,0.00284908
0.179275,0.00571769,0.00569119,0.0588143,0.00257874,0.00331771
0.176721,0.00527514,0.0060793,0.0619129,0.00286445,0.00357814
0.174139,0.00592141,0.00675207,0.0648911,0.00370518,0.0044535
0.175067,0.00663832,0.00509869,0.0638238,0.00382924,0.00332228
0.177649,0.00599205,0.00442592,0.0609403,0.00348516,0.00280981
0.172512,0.00619576,0.0054868,0.0673255,0.00417053,0.00408481
0.181588,0.00547885,0.00714018,0.0557792,0.00316693,0.00411136
0.174571,0.0045,0.00779423,0.0645299,0.00320853,0.00514216
0.171585,0.00547885,0.00714018,0.0684928,0.00428189,0.00522434
0.181857,0.00507143,0.00501841,0.0557471,0.00261653,0.00294047
0.17808,0.00498943,0.0074672,0.0603433,0.00270592,0.00490284
0.173078,0.00498943,0.0074672,0.0663565,0.00363778,0.00515199
0.176587,0.00547885,0.00714018,0.0620637,0.00260231,0.0042603
0.181723,0.00527514,0.0060793,0.0558232,0.00286726,0.0035173
0.178214,0.00478571,0.00640632,0.060219,0.00286301,0.00401111
0.176721,0.00527514,0.0060793,0.0619129,0.00286445,0.00357814
0.181588,0.00547885,0.00714018,0.0557792,0.00316693,0.00411136
0.181857,0.00507143,0.00501841,0.0557471,0.00261653,0.00294047
0.184449,0.0045,0.00779423,0.0522524,0.00242354,0.00387147
0.174571,0.0045,0.00779423,0.0645299,0.00320853,0.00514216
0.181723,0.00527514,0.0060793,0.0558232,0.00286726,0.0035173
0.183153,0.00478571,0.00640632,0.0539386,0.00242121,0.00341566
0.183019,0.00498943,0.0074672,0.0538564,0.00241353,0.00393069
0.17808,0.00498943,0.0074672,0.0603433,0.00270592,0.00490284
0.178214,0.00478571,0.00640632,0.060219,0.00286301,0.00401111
0.17951,0.0045,0.00779423,0.0584294,0.00183146,0.00484099
0.181588,0.00547885,0.00714018,0.0557792,0.00316693,0.00411136
0.181766,0.00636396,0.00636396,0.0556563,0.0031857,0.00359913
0.184088,0.00720413,0.00289252,0.0534802,0.00395838,0.00127859
0.181857,0.00507143,0.00501841,0.0557471,0.00261653,0.00294047
0.181677,0.00592141,0.00675207,0.0557519,0.00287367,0.00389003
0.182927,0.00678404,0.00462824,0.0544495,0.00343271,0.00236665
0.182838,0.00634149,0.00501635,0.0545327,0.00314576,0.00263935
