X,Y,Z,Bx,By,Bz
0.128578,-0.00796115,-0.00301648,0.204571,-0.00695382,-0.00334362
0.128969,-0.00770081,-0.00354441,0.20401,-0.00726618,-0.00371607
0.130424,-0.00682268,-0.00274894,0.20068,-0.00613523,-0.00319996
0.123403,-0.00869333,-0.00232937,0.214429,-0.00666865,6.17825E-05
0.138691,-0.00831492,-0.00344415,0.184723,-0.0102453,-0.0057977
0.123476,-0.00831492,-0.00344415,0.214609,-0.0061483,-0.000909156
0.13368,-0.00760739,-0.00258882,0.194314,-0.00707574,-0.00426153
0.131047,-0.00850412,-0.00288676,0.199623,-0.00804207,-0.0039419
0.131083,-0.00831492,-0.00344415,0.199775,-0.00714344,-0.00433353
0.123439,-0.00850412,-0.00288676,0.214472,-0.00652354,-0.000379085
0.128541,-0.00815036,-0.00245909,0.204366,-0.00719759,-0.00315392
0.136185,-0.00796115,-0.00301648,0.189634,-0.0076622,-0.00494173
0.128578,-0.00796115,-0.00301648,0.204571,-0.00695382,-0.00334362
0.00525764,-0.00714018,-0.00547885,0.0867706,0.0195363,0.0143135
0.0094261,-0.00507159,-5.30183E-05,0.112167,0.0140045,5.26958E-06
0.00566433,-0.00636396,-0.00636396,0.0901281,0.0169524,0.0163032
0.0043545,-0.00507159,-0.00512461,0.0837579,0.0128686,0.0133196
0.00734187,-0.00610589,-0.00276594,0.099635,0.0165478,0.00779667
0.00754521,-0.00571778,-0.00320849,0.101221,0.0155004,0.00853474
0.00546099,-0.00675207,-0.00592141,0.0887133,0.0184819,0.0149493
0.00480607,-0.00610589,-0.00530173,0.0850879,0.0160276,0.0138586
0.0068903,-0.00507159,-0.00258882,0.097867,0.0134601,0.00676287
0.00500942,-0.00571778,-0.00574429,0.0868137,0.0148882,0.0149228
0.00525764,-0.00714018,-0.00547885,0.0867706,0.0195363,0.0143135
0.00566433,-0.00636396,-0.00636396,0.0901281,0.0169524,0.0163032
0.000964263,-0.00714018,-0.00547885,0.0666837,0.0145191,0.0128685
0.0043545,-0.00507159,-0.00512461,0.0837579,0.0128686,0.0133196
0.00546099,-0.00675207,-0.00592141,0.0887133,0.0184819,0.0149493
0.0033143,-0.00675207,-0.00592141,0.0779536,0.0154485,0.0160139
0.00311095,-0.00714018,-0.00547885,0.0761665,0.016655,0.0139343
0.00480607,-0.00610589,-0.00530173,0.0850879,0.0160276,0.0138586
0.00500942,-0.00571778,-0.00574429,0.0868137,0.0148882,0.0149228
0.00265938,-0.00610589,-0.00530173,0.0750152,0.0140429,0.0137216
0.0522184,0.00547885,-0.00714018,0.23482,-0.00182596,0.00327574
0.052884,0.00636396,-0.00636396,0.234938,-0.00190404,0.00272552
0.0462891,0.00636396,-0.00636396,0.229301,-0.0023779,0.0038353
0.0493322,0.00355368,-0.00694005,0.232428,-0.00201305,0.00467384
0.0525512,0.00592141,-0.00675207,0.23488,-0.00179532,0.00305195
0.0495865,0.00636396,-0.00636396,0.232304,-0.00206918,0.00340711
0.0492537,0.00592141,-0.00675207,0.232082,-0.00183228,0.00361009
0.0507753,0.00451627,-0.00704011,0.233644,-0.00170789,0.00403044
0.0511081,0.00495882,-0.006652,0.23367,-0.00166255,0.00361889
0.0478106,0.00495882,-0.006652,0.230788,-0.00171637,0.00430026
0.138691,-0.00831492,-0.00344415,0.184723,-0.0102453,-0.0057977
0.139781,-0.00779423,-0.0045,0.18272,-0.010393,-0.00671477
0.123476,-0.00831492,-0.00344415,0.214609,-0.0061483,-0.000909156
0.13368,-0.00760739,-0.00258882,0.194314,-0.00707574,-0.00426153
0.139236,-0.00805457,-0.00397208,0.183624,-0.0103459,-0.00595251
0.131628,-0.00805457,-0.00397208,0.198683,-0.0068497,-0.00441725
0.131083,-0.00831492,-0.00344415,0.199775,-0.00714344,-0.00433353
0.136185,-0.00796115,-0.00301648,0.189634,-0.0076622,-0.00494173
0.13673,-0.00770081,-0.00354441,0.188673,-0.00578225,-0.00459259
0.128578,-0.00796115,-0.00301648,0.204571,-0.00695382,-0.00334362
-0.03,-0.00232937,0.00869333,0.00642107,0.000366037,-0.00208532
-0.03,-0.00117474,0.008923,0.00650241,0.000111963,-0.00228767
-0.0255431,-0.00117474,0.008923,0.0100678,0.000596095,-0.00309844
