X,Y,Z,Bx,By,Bz
0.0352191,-0.00232937,0.00869333,-0.0795508,-0.000429719,0.00312632
0.0205681,-0.00344415,0.00831492,-0.0664564,-0.00411407,0.00541208
0.00498837,-0.00232937,0.00869333,-0.0526379,-0.000990937,0.00365219
0.0195714,-0.00507143,0.00501841,-0.0656946,-0.00227783,0.00246108
0.0278936,-0.00288676,0.00850412,-0.0732343,-0.00262261,0.00467002
0.0127782,-0.00288676,0.00850412,-0.059429,-0.000950198,0.00347293
0.0201038,-0.00232937,0.00869333,-0.0661663,-0.000568526,0.00367639
0.0273953,-0.0037004,0.00685587,-0.0728131,-0.00174401,0.0033155
0.0200697,-0.00425779,0.00666666,-0.0660397,-0.00273489,0.00377058
0.0122799,-0.0037004,0.00685587,-0.0590547,-0.00120786,0.00283429
0.151299,0.00547885,0.00714018,-0.0587567,-0.00237071,-0.00324312
0.154313,0.0045,0.00779423,-0.0560267,-0.0019261,-0.00348934
0.151429,0.00507143,0.00501841,-0.0586639,-0.00221409,-0.00226001
0.151944,0.008923,0.00117474,-0.0581995,-0.00395215,-0.000447663
0.152806,0.00498943,0.0074672,-0.0573839,-0.00214698,-0.00337248
0.152871,0.00478571,0.00640632,-0.0573534,-0.00204646,-0.00286382
0.151364,0.00527514,0.0060793,-0.0587132,-0.00228126,-0.00274817
0.151621,0.00720093,0.00415746,-0.0584915,-0.00314568,-0.00182612
0.153129,0.0067115,0.00448448,-0.0571218,-0.00292687,-0.00196624
0.151686,0.00699722,0.00309657,-0.0584358,-0.00307959,-0.00134254
0.156162,0.00547885,0.00714018,-0.0543904,-0.00234318,-0.0031534
0.154313,0.0045,0.00779423,-0.0560267,-0.0019261,-0.00348934
0.151299,0.00547885,0.00714018,-0.0587567,-0.00237071,-0.00324312
0.151944,0.008923,0.00117474,-0.0581995,-0.00395215,-0.000447663
0.155238,0.00498943,0.0074672,-0.0552041,-0.00213665,-0.00331136
0.152806,0.00498943,0.0074672,-0.0573839,-0.00214698,-0.00337248
0.15373,0.00547885,0.00714018,-0.0565615,-0.00240446,-0.00323411
0.154053,0.00720093,0.00415746,-0.0562978,-0.00315976,-0.00181203
0.153129,0.0067115,0.00448448,-0.0571218,-0.00292687,-0.00196624
0.151621,0.00720093,0.00415746,-0.0584915,-0.00314568,-0.00182612
0.156407,0.00636396,0.00636396,-0.0541718,-0.00272756,-0.00279024
0.161571,0.00507143,0.0024827,-0.0496305,-0.00218005,-0.00107981
0.156162,0.00547885,0.00714018,-0.0543904,-0.00234318,-0.0031534
0.151944,0.008923,0.00117474,-0.0581995,-0.00395215,-0.000447663
0.158989,0.00571769,0.00442333,-0.0519082,-0.00245905,-0.00190719
0.158867,0.00527514,0.00481144,-0.0520188,-0.00226318,-0.00209033
0.156284,0.00592141,0.00675207,-0.054282,-0.00253958,-0.00297493
0.154176,0.00764348,0.00376935,-0.0561887,-0.00335419,-0.00162657
0.156758,0.00699722,0.00182872,-0.0539052,-0.0030654,-0.000735467
0.154053,0.00720093,0.00415746,-0.0562978,-0.00315976,-0.00181203
0.161442,0.00547885,0.00714018,-0.0497826,-0.0023543,-0.00316134
0.154313,0.0045,0.00779423,-0.0560267,-0.0019261,-0.00348934
0.156162,0.00547885,0.00714018,-0.0543904,-0.00234318,-0.0031534
0.161571,0.00507143,0.0024827,-0.0496305,-0.00218005,-0.00107981
0.157878,0.00498943,0.0074672,-0.05289,-0.00215331,-0.00329341
0.155238,0.00498943,0.0074672,-0.0552041,-0.00213665,-0.00331136
0.158802,0.00547885,0.00714018,-0.0520853,-0.00235912,-0.00315123
0.161507,0.00527514,0.00481144,-0.0497162,-0.00227498,-0.00210059
0.157942,0.00478571,0.00513846,-0.0528322,-0.00205344,-0.00224446
0.158867,0.00527514,0.00481144,-0.0520188,-0.00226318,-0.00209033
0.12778,-0.00714018,-0.00547885,-0.079655,0.00311919,0.00215292
0.125286,-0.00488229,-0.00548786,-0.0817643,0.00199697,0.0018787
0.127748,-0.00636396,-0.00636396,-0.07986,0.00259006,0.00266097
0.123377,-0.00714018,-0.00547885,-0.0832997,0.0032812,0.00172579
0.126533,-0.00601124,-0.00548336,-0.0808199,0.00252651,0.00201906
0.126517,-0.00562313,-0.00592591,-0.0808756,0.00235767,0.0022009
0.127764,-0.00675207,-0.00592141,-0.0797506,0.0028527,0.00231872
0.125578,-0.00714018,-0.00547885,-0.0814998,0.00336326,0.00183722
0.124331,-0.00601124,-0.00548336,-0.0825084,0.00262725,0.00171595
0.125563,-0.00675207,-0.00592141,-0.0816169,0.0028857,0.00183235
0.137135,0.00714018,-0.00547885,-0.0722959,-0.00566179,0.00358714
0.147502,0.00779423,-0.0045,-0.0621359,-0.00353192,0.0021779
0.13875,0.00253571,-0.00258873,-0.0701569,-0.00130482,0.0012867
0.151429,0.00507143,-0.00512445,-0.058744,-0.00239351,0.00251153
0.142319,0.0074672,-0.00498943,-0.066444,-0.00361441,0.00370404
0.143126,0.00516497,-0.00354437,-0.0661375,-0.00248764,0.00158033
0.137943,0.00483795,-0.00403379,-0.0710318,-0.0034777,0.00210233
0.144282,0.0061058,-0.00530165,-0.064803,-0.00319841,0.00302642
0.149465,0.00643283,-0.00481222,-0.0604903,-0.00287739,0.00212601
0.145089,0.00380357,-0.00385659,-0.0644381,-0.00180413,0.00173273
0.12778,-0.00714018,-0.00547885,-0.079655,0.00311919,0.00215292
0.126475,-0.007119,-0.00257108,-0.0805702,0.00306338,0.00102275
0.127748,-0.00636396,-0.00636396,-0.07986,0.00259006,0.00266097
0.125286,-0.00488229,-0.00548786,-0.0817643,0.00199697,0.0018787
0.127127,-0.00712959,-0.00402496,-0.0801001,0.00309971,0.00161623
0.127112,-0.00674148,-0.00446752,-0.0801538,0.0029983,0.00179544
0.127764,-0.00675207,-0.00592141,-0.0797506,0.0028527,0.00231872
0.126533,-0.00601124,-0.00548336,-0.0808199,0.00252651,0.00201906
0.12588,-0.00600064,-0.00402947,-0.0811559,0.00255955,0.00146167
0.126517,-0.00562313,-0.00592591,-0.0808756,0.00235767,0.0022009
0.161442,0.00547885,0.00714018,-0.0497826,-0.0023543,-0.00316134
0.161571,0.00507143,0.0024827,-0.0496305,-0.00218005,-0.00107981
0.164456,0.0045,0.00779423,-0.0471986,-0.00200759,-0.00346474
0.154313,0.0045,0.00779423,-0.0560267,-0.0019261,-0.00348934
0.161507,0.00527514,0.00481144,-0.0497162,-0.00227498,-0.00210059
0.163014,0.00478571,0.00513846,-0.0484271,-0.00210641,-0.0022536
0.162949,0.00498943,0.0074672,-0.0484826,-0.00215974,-0.00331773
0.157878,0.00498943,0.0074672,-0.05289,-0.00215331,-0.00329341
