X,Y,Z,Bx,By,Bz
0.0525346,0.00760739,0.00248278,0.273086,-0.00269348,-0.001104
0.0466082,0.00714018,0.00547885,0.270162,-0.000983718,-0.00244613
0.0570944,0.00714018,0.00547885,0.275054,-0.0023934,-0.000888085
0.0541705,0.00698568,0.00442337,0.273832,-0.00175698,-0.000781049
0.0495714,0.00737379,0.00398082,0.271553,-0.00192575,-0.00126608
0.0512072,0.00675207,0.00592141,0.27256,-0.00213236,-0.00159626
0.0564503,0.00675207,0.00592141,0.274831,-0.00199889,-0.000730113
0.0548145,0.00737379,0.00398082,0.274153,-0.00250436,-0.00103449
0.0518513,0.00714018,0.00547885,0.272776,-0.0023324,-0.00171366
0.0618136,0.00714018,0.00547885,0.276781,-0.000877841,-0.000794512
0.0550704,0.00507159,0.00501858,0.274275,-0.000782171,-0.00049846
0.0611019,0.00636396,0.00636396,0.276201,-0.000774103,-0.000833251
0.0570944,0.00714018,0.00547885,0.275054,-0.0023934,-0.000888085
0.058442,0.00610589,0.00524871,0.27548,-0.0013201,-0.000377511
0.0580862,0.00571778,0.00569127,0.275227,-0.00148175,-0.000286854
0.0614578,0.00675207,0.00592141,0.276419,-0.000519621,-0.000744099
0.059454,0.00714018,0.00547885,0.275972,-0.00159335,-0.000503533
0.0560824,0.00610589,0.00524871,0.274526,-0.00146313,-0.000574191
0.0590982,0.00675207,0.00592141,0.275694,-0.00156439,-0.000762192
0.0618136,0.00714018,0.00547885,0.276781,-0.000877841,-0.000794512
0.0652967,0.00779423,0.0045,0.276671,0.000270587,-0.000204492
0.0611019,0.00636396,0.00636396,0.276201,-0.000774103,-0.000833251
0.0550704,0.00507159,0.00501858,0.274275,-0.000782171,-0.00049846
0.0635552,0.0074672,0.00498943,0.27739,-0.000631148,-0.00114626
0.0631993,0.0070791,0.00543198,0.276969,3.08453E-05,-0.00107011
0.0614578,0.00675207,0.00592141,0.276419,-0.000519621,-0.000744099
0.058442,0.00610589,0.00524871,0.27548,-0.0013201,-0.000377511
0.0601836,0.00643291,0.00475929,0.276117,-0.000908345,-0.000802988
0.0580862,0.00571778,0.00569127,0.275227,-0.00148175,-0.000286854
0.123476,-0.00831492,-0.00344415,0.255222,-0.00530123,-0.00199485
0.124257,-0.00779423,-0.0045,0.254331,-0.00510878,-0.00322081
0.127167,-0.00603798,-0.00290907,0.247831,-0.00563537,-0.00291835
0.13368,-0.00760739,-0.00258882,0.23431,-0.00791204,-0.00308396
0.123866,-0.00805457,-0.00397208,0.254791,-0.00550353,-0.00251033
0.125712,-0.0069161,-0.00370453,0.251185,-0.00581866,-0.00310632
0.125322,-0.00717645,-0.00317661,0.251817,-0.00595142,-0.00250205
0.128578,-0.00796115,-0.00301648,0.24531,-0.00766454,-0.00352496
0.128969,-0.00770081,-0.00354441,0.244555,-0.00782708,-0.00369089
0.130424,-0.00682268,-0.00274894,0.241068,-0.00708946,-0.00332841
0.123403,-0.00869333,-0.00232937,0.255161,-0.00550361,-0.00125252
0.138691,-0.00831492,-0.00344415,0.223758,-0.010762,-0.00396731
0.123476,-0.00831492,-0.00344415,0.255222,-0.00530123,-0.00199485
0.13368,-0.00760739,-0.00258882,0.23431,-0.00791204,-0.00308396
0.131047,-0.00850412,-0.00288676,0.239946,-0.00856032,-0.00353729
0.131083,-0.00831492,-0.00344415,0.239936,-0.00780328,-0.00391547
0.123439,-0.00850412,-0.00288676,0.255238,-0.00553225,-0.00165532
0.128541,-0.00815036,-0.00245909,0.245276,-0.0078256,-0.00342183
0.136185,-0.00796115,-0.00301648,0.228873,-0.00861632,-0.00341599
0.128578,-0.00796115,-0.00301648,0.24531,-0.00766454,-0.00352496
0.00525764,-0.00714018,-0.00547885,0.105159,0.0246059,0.0179891
0.00836751,-0.00445872,-0.000276806,0.129356,0.014577,0.00104173
0.00566433,-0.00636396,-0.00636396,0.109742,0.0212426,0.0195525
0.0043545,-0.00507159,-0.00512461,0.102237,0.015684,0.0158475
0.00681258,-0.00579945,-0.00287783,0.117012,0.0193204,0.00997877
0.00701592,-0.00541134,-0.00332038,0.119466,0.0179434,0.0105731
0.00546099,-0.00675207,-0.00592141,0.107859,0.0233553,0.0179301
0.00480607,-0.00610589,-0.00530173,0.103428,0.0199416,0.0172257
0.00636101,-0.00476516,-0.00270071,0.115555,0.0148178,0.00842891
0.00500942,-0.00571778,-0.00574429,0.105735,0.0183037,0.0182831
0.00525764,-0.00714018,-0.00547885,0.105159,0.0246059,0.0179891
0.00566433,-0.00636396,-0.00636396,0.109742,0.0212426,0.0195525
0.000964263,-0.00714018,-0.00547885,0.0808444,0.0176547,0.0157169
0.0043545,-0.00507159,-0.00512461,0.102237,0.015684,0.0158475
0.00546099,-0.00675207,-0.00592141,0.107859,0.0233553,0.0179301
0.0033143,-0.00675207,-0.00592141,0.0948227,0.019222,0.0192871
0.00311095,-0.00714018,-0.00547885,0.0925608,0.0210239,0.0179778
0.00480607,-0.00610589,-0.00530173,0.103428,0.0199416,0.0172257
0.00500942,-0.00571778,-0.00574429,0.105735,0.0183037,0.0182831
0.00265938,-0.00610589,-0.00530173,0.0915297,0.0170469,0.0162897
0.0522184,0.00547885,-0.00714018,0.274311,-0.00121927,0.00242239
0.052884,0.00636396,-0.00636396,0.27418,-0.00119127,0.00207636
0.0462891,0.00636396,-0.00636396,0.26999,-0.00170984,0.0035039
0.0493322,0.00355368,-0.00694005,0.272553,-0.00185198,0.00425071
0.0525512,0.00592141,-0.00675207,0.274255,-0.00112057,0.00230358
0.0495865,0.00636396,-0.00636396,0.272326,-0.00133829,0.00290165
0.0492537,0.00592141,-0.00675207,0.272204,-0.00115281,0.00305786
0.0507753,0.00451627,-0.00704011,0.273484,-0.00131705,0.00339907
0.0511081,0.00495882,-0.006652,0.27336,-0.00114223,0.00302908
0.0478106,0.00495882,-0.006652,0.271252,-0.00120298,0.00402468
0.138691,-0.00831492,-0.00344415,0.223758,-0.010762,-0.00396731
0.139781,-0.00779423,-0.0045,0.220514,-0.0131494,-0.00651729
0.123476,-0.00831492,-0.00344415,0.255222,-0.00530123,-0.00199485
0.13368,-0.00760739,-0.00258882,0.23431,-0.00791204,-0.00308396
0.139236,-0.00805457,-0.00397208,0.222263,-0.0113871,-0.00493778
